Open,High,Low,Close,Volume,Dividends,Stock Splits
159.7916010808355,160.21539196498296,155.4452029761161,156.6180419921875,77906200,0.0,0.0
157.99786809208942,158.2639781293564,154.87359037905333,154.9524383544922,87991100,0.0,0.0
154.3808088580502,156.13513503517575,152.43922061054926,155.68177795410156,74229900,0.0,0.0
157.44593542420824,158.04713803269738,152.73487827783597,153.56275939941406,76957800,0.0,0.0
154.21324568103077,154.82429865337028,151.47334262357523,152.3012237548828,73714800,0.0,0.0
152.587059729615,154.410368411757,151.3945047755551,153.7106170654297,87449600,0.0,0.0
152.40966597426606,154.1048600544352,150.47792793917256,152.23226928710938,84923800,0.0,0.0
153.2276750032018,155.54378723487187,152.51805827855026,155.1002655029297,68028800,0.0,0.0
157.28823330445064,161.89087619174813,157.00242258515337,161.07284545898438,104956000,0.0,0.0
157.59378043168627,158.2245492067868,151.15796283866058,151.62118530273438,122656600,0.0,0.0
152.55747250443096,154.83416823515125,151.39449874644285,153.06997680664062,87965400,0.0,0.0
152.41949313430064,153.0009950551444,149.19666683175186,150.17237854003906,90481100,0.0,0.0
149.0291279719984,149.167108171916,146.23007742711988,148.52647399902344,162278800,0.0,0.0
147.15653583891242,152.3308163679246,146.94957303943247,152.25196838378906,81474200,0.0,0.0
151.18751937449895,155.80002796923935,150.8721425262803,154.6370391845703,107689800,0.0,0.0
155.07069875161233,156.4505157277147,151.38464998799563,151.50291442871094,101696800,0.0,0.0
150.18225521296424,152.24210790592508,148.73345555804372,150.5370635986328,86652500,0.0,0.0
149.00940896271652,149.28536935652284,146.41733629369975,148.26036071777344,96029900,0.0,0.0
147.50146783564452,151.55219019297488,147.48175208341434,148.595458984375,93339400,0.0,0.0
150.5370586818527,152.48849721993565,147.78729002305445,149.57118225097656,84442700,0.0,0.0
145.5105969943164,148.46732818361193,142.75097820989805,147.67886352539062,146691400,0.0,0.0
143.99284886355534,144.6039019742723,138.6510066887834,140.425048828125,128138200,0.0,0.0
139.2423359620473,141.03609356030535,136.0096441732016,136.20675659179688,124925300,0.0,0.0
136.21660973950978,141.00651477037042,135.7041054662748,140.39544677734375,114311700,0.0,0.0
142.9382384476115,144.11107754403744,142.1793399077984,143.99281311035156,87830100,0.0,0.0
141.9921012373244,145.25435906019973,140.94737686981628,144.28848266601562,79471000,0.0,0.0
143.7070131726072,145.41205756578128,143.12552621752397,143.33248901367188,68402200,0.0,0.0
140.4841648717613,141.03610072606975,137.4387349893986,138.0695037841797,85925600,0.0,0.0
138.39471435546875,139.8435136838709,136.5714060101138,138.39471435546875,74899000,0.0,0.0
137.88223882715224,139.31133774176766,136.22647641502994,136.9755096435547,77033700,0.0,0.0
137.1233408598166,138.33559643003326,136.1673299106835,136.3447265625,70433700,0.0,0.0
133.04307103462438,141.51902589270472,132.43200294708785,140.9276885986328,113224000,0.0,0.0
142.22863580040965,142.43561361849277,136.19690846794037,136.38417053222656,88598000,0.0,0.0
139.03540901406623,140.83900239575823,138.24694409779235,140.3560791015625,85250900,0.0,0.0
143.39160620792404,144.58414598172774,138.58198553276452,141.67669677734375,99136600,0.0,0.0
139.6464251768979,142.85940118883795,139.45916311704835,141.78512573242188,61758300,0.0,0.0
140.95724070036255,143.7858421579012,140.59256694794956,141.3218994140625,64522000,0.0,0.0
140.80940185727815,145.71758686598037,140.59257368233722,145.1459503173828,86548600,0.0,0.0
145.06709579621315,148.06324356402658,143.89425664068742,147.29449462890625,75981900,0.0,0.0
147.92528866954444,150.2906831379681,147.20582147413825,150.14283752441406,74732300,0.0,0.0
148.78270233564245,149.7978453865875,145.90480442021547,147.1959228515625,88194300,0.0,0.0
145.9344043483702,146.90026566861184,142.05122827640076,142.71156311035156,109180200,0.0,0.0
146.0625150725111,155.22838459945976,145.68800602170657,153.4937744140625,164762400,0.0,0.0
150.95099079346033,152.01541585586838,149.72886978727786,151.12838745117188,97943200,0.0,0.0
152.8433183089133,153.20797707085114,146.9791368105924,148.47720336914062,80379300,0.0,0.0
146.80169249277182,149.97525166506418,142.90866631469993,142.938232421875,93604600,0.0,0.0
140.01109670781145,140.7404292605941,136.74883853349507,136.87696838378906,97918500,0.0,0.0
140.27299231850375,140.84557726106917,132.66159390885016,136.61044311523438,140814800,0.23,0.0
135.35664228494105,137.37054820183675,133.93505454893932,137.14349365234375,83374600,0.0,0.0
138.61443092612598,139.62137625048666,135.73177389359924,137.716064453125,89908500,0.0,0.0
136.72887901579847,136.77824263467366,132.8688760001459,133.14529418945312,74917800,0.0,0.0
139.43384265889435,144.99183654785156,137.7160881791185,144.99183654785156,118854000,0.0,0.0
143.95525706239889,148.0916625737545,142.52378765132767,147.78562927246094,93979700,0.0,0.0
147.0649830587826,148.35822845841318,145.544668037547,146.38380432128906,73374100,0.0,0.0
150.2734377369584,151.6259135896167,146.66023757913166,148.12130737304688,89868300,0.0,0.0
147.22291630390464,147.95344347331434,145.40643494920303,146.8872528076172,64218300,0.0,0.0
144.55745437595286,149.5428782799837,144.2810362048945,148.7926025390625,80389400,0.0,0.0
150.36227675012384,150.74728887735557,148.0522039867333,149.35531616210938,74829600,0.0,0.0
148.2397789385964,148.4470850528785,145.83097890062086,146.1172637939453,58724100,0.0,0.0
146.23571841721474,148.49642726977405,145.05105196598853,148.25949096679688,51804100,0.0,0.0
147.53884398667913,149.88841358362208,147.4302500541231,149.1381378173828,58301400,0.0,0.0
146.41342757107319,146.97614571181424,145.23864273436385,146.2159881591797,35195900,0.0,0.0
143.28393504772757,144.76475290273245,141.5464475207721,142.37570190429688,69246000,0.0,0.0
142.4448277773216,142.95818228893546,138.55522474324414,139.36473083496094,83763800,0.0,0.0
139.59178750228543,146.81818743880567,138.75266623992653,146.1370086669922,111380900,0.0,0.0
146.3147094607483,147.22294276953917,144.73516410236186,146.41342163085938,71250400,0.0,0.0
144.0934666867535,146.1073724903674,143.78741832063093,145.9197998046875,65447400,0.0,0.0
145.88031913079033,148.9900308557214,143.90589516228567,144.75489807128906,68826400,0.0,0.0
145.18929508684244,145.4163496587564,140.10514358274577,141.08248901367188,64727200,0.0,0.0
140.37167982245785,141.536582777895,138.20968308402922,139.13766479492188,69721100,0.0,0.0
140.5394903161004,141.68465976495335,139.295608712893,140.82577514648438,62128300,0.0,0.0
140.51976247530513,143.70846830830249,139.0981746838461,140.34207153320312,76097000,0.0,0.0
140.87517003337655,142.65215490653637,139.2561427186447,142.6422882080078,70462700,0.0,0.0
147.5882360160285,148.05222699321214,142.39550484065782,143.60977172851562,93886200,0.0,0.0
143.49126458622354,144.78450984521314,139.35484405860026,141.37863159179688,82291200,0.0,0.0
139.3055040822211,139.98668286120417,134.29046466082826,134.75445556640625,98931900,0.0,0.0
134.94201656134896,135.8897316869335,132.01986228619933,132.78988647460938,160156900,0.0,0.0
133.3822123650824,133.47105782876667,129.64068555678134,130.67724609375,79592600,0.0,0.0
129.70977258242192,131.5459873422408,128.2289547136537,130.60813903808594,77432800,0.0,0.0
131.27948005874936,135.06050476290937,131.05242546033497,133.7178955078125,85928000,0.0,0.0
132.63193156053958,132.83923763447277,128.6337201487229,130.53903198242188,77852100,0.0,0.0
129.24580060550824,130.72661868998517,127.9821703785141,130.1737823486328,63814900,0.0,0.0
129.6999298536339,129.72954501138923,127.07394206581392,128.3671875,69007800,0.0,0.0
128.01178441919723,129.3543934066322,124.26038315698912,124.42820739746094,85438400,0.0,0.0
126.3532816511138,128.81143780896,126.09661191364768,127.95256805419922,75703700,0.0,0.0
126.76792664300454,128.2882268560697,125.80045533922235,128.2684783935547,77034200,0.0,0.0
128.6139854814398,129.22605213593528,122.58211921528644,123.47061157226562,112117500,0.0,0.0
125.26734659008874,127.01471627825023,123.48049504473303,124.74412536621094,89113600,0.0,0.0
125.50426745503849,126.13608257581905,123.16457967496471,123.42124938964844,80962700,0.0,0.0
124.39859654565812,128.6238555191488,123.29291630250204,127.9624252319336,87754700,0.0,0.0
128.8015412677692,131.70394674213998,128.22895654270584,128.48562622070312,70790800,0.0,0.0
128.59425187274505,129.5814640429866,126.48161843097465,129.05824279785156,63896200,0.0,0.0
129.57159828407498,131.80269238208612,128.79170729193848,131.782958984375,69458900,0.0,0.0
132.16795510561155,132.5430854442494,129.75915527463124,131.70396423339844,71379600,0.0,0.0
130.3415976184994,133.19463966232263,129.97633400317605,133.03668212890625,57809700,0.0,0.0
133.10579321952497,135.53432625738486,132.41474784548592,134.20159912109375,63646600,0.0,0.0
135.0703537024429,136.83745656269951,133.30323577852656,133.48094177246094,69672800,0.0,0.0
132.3653916580124,134.50763996952077,132.05935833689125,133.54017639160156,58280400,0.0,0.0
133.55004278165805,136.25500917828725,132.5036004355903,136.10691833496094,80223600,0.0,0.0
136.3537266947968,141.4872415250396,136.136538833656,139.3054962158203,81760300,0.0,0.0
138.5157093840139,141.32926952973608,138.50584268721101,140.7073211669922,66435100,0.0,0.0
139.0883167228264,140.60861677861874,137.03491367991992,140.04591369628906,65799300,0.0,0.0
141.33914314056878,142.40533393014599,140.08537965694651,142.11904907226562,54105100,0.0,0.0
141.32926135613644,145.34720601678438,141.2502825953033,144.06382751464844,70555800,0.0,0.0
143.10626796433064,143.68871946900538,141.02324989890042,141.17132568359375,64015300,0.0,0.0
140.87514553812727,142.4941725713441,140.46051831709534,142.44480895996094,65874500,0.0,0.0
142.1289150988489,144.73515421762997,139.51280928282884,143.5702362060547,77663600,0.0,0.0
146.99586653400996,149.24670877710787,146.27520596359832,148.89132690429688,118339000,0.0,0.0
146.13699831650217,155.36743699431324,145.93955891955838,152.52426147460938,154357300,0.0,0.0
150.6189423816567,151.14216353764462,148.85182446235734,149.7896728515625,69858300,0.0,0.0
148.7136179890826,153.24491754252153,148.7136179890826,152.67233276367188,83322600,0.0,0.0
151.91219134400382,152.60323674930237,149.23684012618935,149.9772491455078,64120100,0.0,0.0
151.81346444457745,152.35643407265164,148.49643142830433,148.940673828125,56007100,0.0,0.0
147.77400037597405,149.6327824911062,147.53670230127932,149.30650329589844,57450700,0.23,0.0
149.2471763928944,152.51983488560623,149.21751602061343,152.11447143554688,62199000,0.0,0.0
150.40401334935044,152.03540966135478,149.1582321456351,151.47183227539062,61707600,0.0,0.0
151.38278586536035,153.74582397116146,151.1553846908244,153.57774353027344,65573800,0.0,0.0
151.77830301928833,154.5664988468429,151.6201193880744,151.97605895996094,68167900,0.0,0.0
150.6314217151784,151.27408335489702,149.14834246660095,150.82916259765625,59144100,0.0,0.0
148.50565230235682,149.59324968756485,146.73585119733022,146.8050537109375,58867200,0.0,0.0
147.19063687139987,148.25845552223066,145.4999353225789,147.23019409179688,51011300,0.0,0.0
148.39689471971093,148.64407457569817,145.57905341345287,147.7146759033203,48394200,0.0,0.0
145.4505202010405,145.52961956815125,144.07620075664735,145.05503845214844,55469600,0.0,0.0
146.04375066348234,147.48727255329774,145.7866739614647,146.25137329101562,44998500,0.0,0.0
145.39122220086287,147.39832180958814,145.1737026789323,145.74716186523438,50547000,0.0,0.0
145.17366452678502,145.56914623363537,143.37418806129784,143.67080688476562,55479000,0.0,0.0
142.75132894674115,145.05504723585858,142.27673271533786,144.26406860351562,52238100,0.0,0.0
146.3700174255545,149.4053933099208,145.66803508048022,149.3262939453125,70732300,0.0,0.0
152.0551388232703,154.53683399214765,151.72887472127306,152.09469604492188,87558000,0.0,0.0
151.96616367909397,152.29244288057856,149.42516275115915,149.88986206054688,56182000,0.0,0.0
151.08621757661572,151.7387760380252,150.11727673451966,151.14553833007812,47204800,0.0,0.0
151.82773287131755,152.7966735583546,148.5352958010874,148.8912353515625,53833600,0.0,0.0
148.51554589298388,149.23730682187812,145.94486944980744,146.8248291015625,68572400,0.0,0.0
146.1426162263365,151.4124925875259,146.03385648579933,148.77261352539062,84457100,0.0,0.0
149.57344779147112,151.66952778576984,148.4067663113716,150.86866760253906,73695900,0.0,0.0
149.48449268664993,151.5212522938301,148.2288147892157,151.26419067382812,77167900,0.0,0.0
150.443542077547,154.69503836094123,149.92940378389787,154.0919189453125,76161100,0.0,0.0
154.31931404263202,154.9718724178721,152.53961624045886,153.25149536132812,98944600,0.0,0.0
153.3207323821306,156.03971087014546,152.4110972116962,155.6244354248047,73641400,0.0,0.0
155.54531880235135,157.6018415548637,154.77410391183622,157.4832000732422,73938300,0.0,0.0
157.50297904673437,160.31093808710082,156.02978193767285,156.049560546875,75701800,0.0,0.0
157.03828312130508,159.7276007367605,155.90124691129472,157.13714599609375,67622100,0.0,0.0
157.06795670652497,158.53125712176995,156.06935559319226,158.44227600097656,59196500,0.0,0.0
158.13575383789362,158.95639259766074,156.08909781895792,156.49447631835938,52390300,0.0,0.0
156.1879947191645,156.70213299816345,154.22043780927265,155.87159729003906,45992200,0.0,0.0
157.57218957153339,159.2332458359396,157.55242604798346,158.95640563964844,51305700,0.0,0.0
159.70784921727477,160.6372479005565,159.45078759523014,160.5284881591797,49501700,0.0,0.0
160.60756909681194,163.13868814753852,160.08354906302839,163.03981018066406,68749800,0.0,0.0
162.41695595857647,164.41415847965385,162.36751696640553,164.29551696777344,56976200,0.0,0.0
164.72065569074036,164.95793868784338,163.24745837486338,163.7615966796875,46278300,0.0,0.0
162.88166046757286,163.18816110737487,159.97482264150005,161.91270446777344,51511700,0.0,0.0
160.5976809407093,163.09915484076092,160.17253885078875,162.8025360107422,45390100,0.0,0.0
159.59909001148102,160.20220947265625,158.27420958419825,160.20220947265625,47716900,0.0,0.0
160.51863289740257,160.52851466219144,158.69937736977377,158.98611450195312,47644200,0.0,0.0
159.40133668736163,160.23185733032426,157.97757839276272,158.29397583007812,50133100,0.0,0.0
159.80669298659305,163.92965033985465,159.59905531144463,163.69235229492188,68445600,0.0,0.0
162.73332768738865,164.44382316709542,161.9720245871667,163.34634399414062,49386500,0.0,0.0
163.22768401184308,163.52430285260365,162.17964384959518,163.36610412597656,41516200,0.0,0.0
164.22629596467013,165.52151594579726,163.78136017187086,164.5921173095703,49923000,0.0,0.0
163.92967071563345,166.26304897753164,163.67259403000486,165.73902893066406,47720200,0.0,0.0
164.2163849134918,165.97630406053003,163.6923648914332,164.7700653076172,52456400,0.0,0.0
163.18813815793777,164.5723392677561,162.63445771401044,163.15847778320312,58337300,0.0,0.0
163.13870186497232,163.73193954278202,162.04122272168698,163.46498107910156,41949600,0.0,0.0
163.32657200300784,164.4339329839802,161.883034935673,161.92259216308594,48714100,0.0,0.0
161.22060381553294,163.41556237454046,160.96354216946153,161.91270446777344,45498800,0.0,0.0
163.32656095584278,166.65854052357386,163.32656095584278,166.51023864746094,64902300,0.0,0.0
166.58933625125528,167.93399523157063,165.98621681699632,167.76589965820312,55209200,0.0,0.0
167.37044027854733,168.52724031442625,166.73766038490427,167.67694091796875,52472900,0.0,0.0
168.17123533968893,168.42831197221867,165.64999850879275,166.6387176513672,48425700,0.0,0.0
167.58794352434566,168.9919233057137,165.27434367702065,165.56106567382812,65136000,0.0,0.0
163.02992793451995,165.1556684360722,162.45646891900202,163.91976928710938,81235400,0.0,0.0
169.05122033812108,172.33377562947254,168.8337008869275,171.6120147705078,113316400,0.0,0.0
170.53433331738626,171.88888927687347,170.16851193401882,171.54283142089844,55962800,0.0,0.0
171.0979268022727,171.58238974232736,169.66428642470126,169.83236694335938,45326900,0.0,0.0
171.06822526711633,172.0668263741992,169.96084934197563,171.6021270751953,53724500,0.0,0.0
171.88887125937896,172.62051394942262,170.22781484613878,171.7899932861328,49514700,0.0,0.0
171.89889318697968,172.33453386665053,169.30487018579348,170.85931396484375,45497800,0.24,0.0
171.44344889298378,171.49295625881442,169.7701996375863,170.3642578125,37266700,0.0,0.0
170.28504904867637,171.42364292514614,170.09693012303615,170.3642578125,42110300,0.0,0.0
170.00786825383628,171.21576065716158,168.73064739205591,170.9781494140625,57951600,0.0,0.0
171.28506154552485,173.50286200077872,170.86922679282654,173.3147430419922,65496700,0.0,0.0
174.64144781679403,174.64144781679403,173.20582466782196,173.42364501953125,55772400,0.0,0.0
172.25532419255816,172.97809854709377,171.7305793150355,172.47314453125,43570900,0.0,0.0
171.41375772100255,171.66127945739515,169.5820908286863,169.85931396484375,50747300,0.0,0.0
169.393985633902,170.71080319124064,168.82964388505917,170.1365509033203,45143500,0.0,0.0
170.70089424192957,172.1761141248664,169.98803043113716,171.275146484375,56058300,0.0,0.0
171.60189457506777,174.02760482348145,171.39396964747598,173.6909637451172,54835000,0.0,0.0
175.20579349606086,177.21566879798618,174.81966018947244,175.54241943359375,55964400,0.0,0.0
175.57212869440465,177.57210865507508,175.00777185545402,175.492919921875,99625300,0.0,0.0
175.9384564736909,178.33446519527467,175.17608525533697,178.3047637939453,68901800,0.0,0.0
179.2354435119536,179.97800874169684,177.48298533965166,179.15623474121094,61945900,0.0,0.0
180.81957270938136,183.11656642752385,176.2750624238164,177.7998046875,121946500,0.0,0.0
178.18596289670575,178.33446990727649,175.67113339582835,177.43350219726562,64848400,0.0,0.0
176.67113061333816,179.41367589423808,175.56223798316736,176.05728149414062,61944600,0.0,0.0
176.1364684949153,179.04732664647344,175.70084291207064,178.78001403808594,50214900,0.0,0.0
179.70077799078283,180.42353722036253,178.8394071951532,179.1661376953125,48870700,0.0,0.0
179.4730552624109,182.0670780867689,179.17602617310777,181.9680633544922,54274900,0.0,0.0
180.9879199183322,182.324528402013,180.63148796784472,181.49285888671875,54929100,0.0,0.0
181.55225831570974,182.5621513412214,180.21564985689943,182.1265106201172,57462900,0.0,0.0
182.13641040467775,184.67103069686027,181.95818688950908,184.16607666015625,65433200,0.0,0.0
184.87895397960628,185.1363862861082,182.44334825251562,183.08689880371094,101235600,0.0,0.0
182.58192130455032,184.2551705135613,182.58192130455032,183.17596435546875,49799100,0.0,0.0
183.06706733943585,183.5720213426237,180.77996894802234,182.1363983154297,49515700,0.0,0.0
181.91859254012144,185.19577812392734,181.84927919785179,185.14627075195312,51245300,0.0,0.0
183.71063403229002,185.70070333532985,183.17597862652977,184.8294219970703,53079300,0.0,0.0
184.9779592329188,186.18586660248252,183.39381396241686,183.4334259033203,48088700,0.0,0.0
184.04725298888982,186.52247023555708,183.82943266258093,186.19573974609375,50730800,0.0,0.0
186.0670251747448,188.0174975900725,185.7403097900696,187.3739471435547,51216800,0.0,0.0
187.2056476277424,188.18583917474905,187.06703605511274,187.71058654785156,46347300,0.0,0.0
189.73036510372253,192.55210381756805,189.36402266288647,192.0471649169922,85069600,0.0,0.0
191.85906155166862,191.95807629669292,189.8590815409033,190.55215454101562,31458200,0.0,0.0
189.67096065277283,191.06697174397888,188.73036598215447,189.43333435058594,46920300,0.0,0.0
187.95809689875657,190.11649423604223,187.32444187549908,189.9085693359375,45094300,0.0,0.0
189.5125387247038,190.76004279032819,188.35413885501103,188.78976440429688,46778000,0.0,0.0
187.38386117936162,188.10663557063202,185.18586681905202,186.7403106689453,59922200,0.0,0.0
187.28485666382537,187.4234682366511,184.75023641356677,186.21556091308594,46638100,0.0,0.0
187.79970514631046,189.79968522544766,186.60170827121757,187.88882446289062,60750200,0.0,0.0
188.61157199087162,189.29473443261006,187.89870814797314,188.6511688232422,41342300,0.0,0.0
188.34425119556795,189.28483085110778,187.75020804300397,188.79969787597656,41573900,0.0,0.0
189.99769273438966,192.39371661286773,189.90858852856573,192.06698608398438,50520200,0.0,0.0
191.43330179974714,192.40358269941262,190.5125131574161,191.8095245361328,48353800,0.0,0.0
191.1857808476927,196.26491622319193,190.74022966968735,193.16595458984375,80507300,0.0,0.0
193.1560618639693,194.52238670645607,190.5917402572243,191.2154998779297,59581200,0.0,0.0
192.17589935868594,193.03727024392953,189.33433929774543,190.0373077392578,71917800,0.0,0.0
191.4927249435582,192.9778554020486,190.34422042985216,190.83926391601562,45377800,0.0,0.0
191.4135192381226,192.51251639930572,191.00757994716116,191.7006378173828,37283200,0.0,0.0
191.75012548540775,193.70059786031172,191.40360413966724,192.5718994140625,47471900,0.0,0.0
194.07685782549473,195.24515323301043,190.6412547294524,191.3046112060547,47460200,0.0,0.0
192.7402132321551,194.6807901855661,192.21546838859783,193.8887176513672,48291400,0.0,0.0
194.11647588529388,194.5422211974479,193.32440317776312,194.5026092529297,38824100,0.0,0.0
194.29468863259882,194.77982161953312,193.3441984148306,193.67092895507812,35175100,0.0,0.0
193.10653416590776,193.24514572174746,189.9481697787374,190.67092895507812,50389300,0.0,0.0
189.67094615044647,190.46300354878645,188.79966488324072,189.27490234375,61235200,0.0,0.0
183.6809651573304,185.5225277890391,180.11664551288445,180.1859588623047,115799700,0.0,0.0
180.32454086912372,181.31462781819698,175.5919264611557,177.07705688476562,97576100,0.0,0.0
177.9087137403543,178.48296594319257,175.81962982094473,178.0176239013672,67823000,0.0,0.0
179.0770095774785,179.13641237321562,175.25527360727992,176.423583984375,60378500,0.0,0.0
177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688,54686900,0.0,0.0
175.7993034466227,177.0881424893324,175.03590276334816,176.2652587890625,51988100,0.24,0.0
176.44373225185288,178.14898275911253,175.78938877461678,177.92095947265625,43675600,0.0,0.0
177.34593637648265,177.94078172124355,175.53162857549793,175.92819213867188,43622600,0.0,0.0
175.61093536777827,177.00883168990967,174.98633341606396,175.0557403564453,46964900,0.0,0.0
175.62083731111454,175.9876593304517,171.9922220355352,172.5077667236328,66062900,0.0,0.0
170.82235510894964,173.59834528388794,170.48527458580276,172.9935760498047,61114200,0.0,0.0
173.5685847246663,174.61949160968172,172.24998915809468,174.33197021484375,46311900,0.0,0.0
175.541512243613,176.15619021692956,174.73846130997606,175.71005249023438,42084200,0.0,0.0
176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,52722800,0.0,0.0
179.1205572949361,179.54687744583052,174.50051821034532,174.8673553466797,54945800,0.0,0.0
175.8587845923081,177.6135940867137,174.3121656551708,177.07823181152344,51449600,0.0,0.0
178.54553539179292,179.04124736642365,177.018749166219,178.64468383789062,43820700,0.0,0.0
178.15886298414327,183.31426398332457,177.96058123954543,182.54095458984375,53003900,0.0,0.0
183.35397487739837,186.23902262970705,183.1556930836303,186.0407257080078,60813900,0.0,0.0
186.22907807070516,187.49809956371718,185.8721648302999,186.25881958007812,60794500,0.0,0.0
187.86491606664922,188.2912210727348,186.66528651811905,187.83517456054688,45732600,0.0,0.0
